ID,Name,Data type,Repeatable,Description,Legal Status,Level,Element,eformsNotice,sfNotice,XPATH
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,26,15,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,27,15,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,28,15,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,29,3,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,3,22,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,30,6,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,31,18,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,32,25,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,33,21,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,34,21,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,35,23,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,36,13,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,37,13,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,38,20,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,39,20,/*/cbc:ContractFolderID
BT-04,Procedure Identifier,Identifier,No,"The European Public Procurement Procedure Identifier, a unique identifier of a procurement procedure. Including this identifier in all published versions of this notice (e.g. published on TED, national publication portals, regional publication portals) allows unique identification of procurement procedures around the EU.",M,new term overall,,40,20,/*/cbc:ContractFolderID
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,new term,,1,8,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),10,1,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),11,4,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),12,21,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),15,7,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),16,2,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),17,5,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),18,17,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),19,24,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,new term,,2,8,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),20,21,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),21,22,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.3,Date of dispatch of this notice: (dd/mm/yyyy),22,19,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),23,12,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),24,12,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),25,15,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),26,15,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),27,15,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),28,15,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice (dd/mm/yyyy),29,3,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),3,22,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,new term,,3,8,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice (dd/mm/yyyy),30,6,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),31,18,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),32,25,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),33,21,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),34,21,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),35,23,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),36,13,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),37,13,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),38,20,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),39,20,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),4,1,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),4,21,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),40,20,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),5,22,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.5,Date of dispatch of this notice: (dd/mm/yyyy),5,4,/*/cbc:IssueDate;/*/cbc:IssueTime
BT-05,Notice Dispatch Date,Date,No,The date and time when the notice has been sent to TED.,M,VI.4,Date of dispatch of this notice: (dd/mm/yyyy),6,16,/*/cbc:IssueDate;/*/cbc:IssueTime
