xpath,label-key,index,guidance,file
/OBJECT_CONTRACT/OBJECT_DESCR/NO_EU_PROGR_RELATED,_no,no index,"Discard. If there's no party with the role 'funder' and the name 'European Union', then the procurement isn't related to a project and/or programme financed by European Union funds.",F15_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/INFO_ADD,info_additional,II.2.14,Append to the lot's `.description`\n\nThis results in a loss of structure. (WARNING #28),F15_2014.csv
/PROCEDURE,procedure,IV,,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU,,,,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION,proctype_negotiated_wo_pub,IV.1.1.1,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\nSee [Annex D1](#annex-d1-general-procurement)",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU,,,,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION,proctype_negotiated_wo_call,IV.1.1.2,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\nSee [Annex D2](#annex-d2-utilities)",F15_2014.csv
/PROCEDURE/DIRECTIVE_2009_81_EC,,,,F15_2014.csv
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION,proctype_negotiated_wo_notice,IV.1.1.3,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\nSee [Annex D3](#annex-d3-defence-and-security)",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_23_EU,,,,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION,proctype_concession_wo_pub,IV.1.1.4,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\nSee [Annex D4](#annex-d4-concession)",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,award_wo_prior_pub_d1,IV.1.1.5,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\nSee Annex D",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,,IV.1.1.5,/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,F15_2014.csv
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_AWARD_CONTRACT_WITHOUT_CALL,,IV.1.1.5,/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,,IV.1.1.5,/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,F15_2014.csv
/PROCEDURE/FRAMEWORK,notice_involves_framework,IV.1.3.1,Set `tender.techniques.hasFrameworkAgreement` to `true`,F15_2014.csv
/PROCEDURE/CONTRACT_COVERED_GPA,_yes,IV.1.8,Add 'GPA' to the `tender.coveredBy` array,F15_2014.csv
/PROCEDURE/NO_CONTRACT_COVERED_GPA,_no,no index,"Discard. If 'GPA' isn't in the `tender.coveredBy` array, then the procurement isn't covered by the GPA.",F15_2014.csv
/PROCEDURE/NOTICE_NUMBER_OJ,number_oj,IV.2.1,[Reference a previous publication](../../operations/#reference-a-previous-publication),F15_2014.csv
/AWARD_CONTRACT,award_of_contract_concess,V,Add an `Award` object to the `awards` array,F15_2014.csv
/AWARD_CONTRACT/@ITEM,,no index,Discard,F15_2014.csv
/AWARD_CONTRACT/CONTRACT_NO,contract_number,no index,"If not set, let *Contract No* be the notice number followed by a hyphen '-' followed by the value of the `ITEM` attribute of the `AWARD_CONTRACT` element. Map to the award's `.id`.\n\nThis assumes the *Contract No* is unique within the contracting process. (WARNING #93)",F15_2014.csv
/AWARD_CONTRACT/LOT_NO,lot_number,no index,"If not set, let *Lot No* be '1'. Add to the award's `.relatedLots` (string).",F15_2014.csv
/AWARD_CONTRACT/TITLE,title_contract,no index,Map to the award's `.title`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT,award_of_contract_concess,V.2,"Set the award's `.status` to 'active'\n\nAdd a `Contract` object to the `contracts` array, set its `.id` and `.awardID` to the award's `.id`, set its `.title` to the award's `.title`, and set its `.status` to 'active'.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DATE_CONCLUSION_CONTRACT,date_award_contract_concess,V.2.1,Map to the contract's `.dateSigned`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS,award_offers_info,V.2.2,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/AWARDED_TO_GROUP,_yes,V.2.2.6,"Discard. If there are multiple suppliers, then the contract has been awarded to a group of economic operators.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/NO_AWARDED_TO_GROUP,_no,no index,"Discard. If there is one supplier, then the contract hasn't been awarded to a group of economic operators.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR,,no index,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR,awarded_to_contract_concess,V.2.3,"[Add a party](../../operations/#add-a-party), and add 'supplier' to its `.roles`\n\nAdd an `OrganizationReference` object to the award's `.suppliers` array, set its `.id` to the party's `.id`, and set its `.name` to the party's [`.name`](#/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME)",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME,name_official,V.2.3.2,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/NATIONALID,national_id,V.2.3.3,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NATIONALID,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/ADDRESS,address_postal,V.2.3.4,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/TOWN,address_town,V.2.3.5,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/NUTS,nutscode,V.2.3.6,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NUTS,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/POSTAL_CODE,address_postcode,V.2.3.7,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/COUNTRY,address_country,V.2.3.8,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/PHONE,address_phone,V.2.3.10,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/E_MAIL,address_email,V.2.3.9,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/FAX,address_fax,V.2.3.12,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/URL,internet,V.2.3.11,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/SME,_yes,V.2.3.13,Set the party's `.details.scale` to 'sme',F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/NO_SME,_no,no index,Set the party's `.details.scale` to 'large',F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES,value_contract_concession_info,V.2.4,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_ESTIMATED_TOTAL,value_estim_total_contract_concess,V.2.4.2,Discard. The *Initial estimated total value of the contract/lot* is available in the OCDS release with the same `ocid` as this release and with 'tender' in its `tag`.,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_ESTIMATED_TOTAL/@CURRENCY,currency,no index,"For the *Initial estimated total value of the contract/lot*, discard as above.\n\nFor the *Total value of the contract/lot*, map to the contract's `.value.currency`.\n\nFor the *Lowest offer* and *Highest offer*, map to the bid statistic's `.currency`.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_TOTAL,value_total_final_contract_concess,V.2.4.3,Map to the contract's `.value.amount`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_TOTAL/@CURRENCY,currency,V.2.4.6,/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_ESTIMATED_TOTAL/@CURRENCY,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_RANGE_TOTAL,,no index,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_RANGE_TOTAL/@CURRENCY,currency,V.2.4.6,/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_ESTIMATED_TOTAL/@CURRENCY,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_RANGE_TOTAL/LOW,lowest_offer,V.2.4.4,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'lowestValidBidValue', set its `.relatedLot` to the award's only `.relatedLots` entry, and map to its `.value`.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_RANGE_TOTAL/HIGH,highest_offer,V.2.4.5,"[Add a bids statistic](../../operations/#add-a-bids-statistic), set its `.measure` to 'highestValidBidValue', set its `.relatedLot` to the award's only `.relatedLots` entry, and map to its `.value`.",F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/LIKELY_SUBCONTRACTED,subcontr_likely_contract_concess,V.2.5.1,Set the award's `.hasSubcontracting` to `true`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VAL_SUBCONTRACTING,value_excl_vat,V.2.5.3,Map to the award's `.subcontracting.value.amount`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VAL_SUBCONTRACTING/@CURRENCY,currency,V.2.5.4,Map to the award's `.subcontracting.value.currency`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/PCT_SUBCONTRACTING,proportion,V.2.5.5,Map to the award's `.subcontracting.minimumPercentage` and `.subcontracting.maximumPercentage`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/INFO_ADD_SUBCONTRACTING,subcontr_descr_short,V.2.5.6,Map to the award's `.subcontracting.description`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC,,V.2.5.7,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/AWARDED_SUBCONTRACTING,subcontr_all_competitive,V.2.5.7.1,Set the award's `.subcontracting.competitive` to `true`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING,subcontr_share_competitive,V.2.5.7.2,,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING/MIN,min_percentage,V.2.5.7.3,Map to the award's `.subcontracting.competitiveMinimumPercentage`,F15_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING/MAX,max_percentage,V.2.5.7.4,Map to the award's `.subcontracting.competitiveMaximumPercentage`,F15_2014.csv
/COMPLEMENTARY_INFO,info_complement,VI,,F15_2014.csv
/COMPLEMENTARY_INFO/INFO_ADD,info_additional,VI.3,Map to the release's `description`,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY,appeals_body,VI.4.1,"[Add a party](../../operations/#add-a-party), and add 'reviewBody' to its `.roles`",F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/OFFICIALNAME,name_official,VI.4.1.1,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/ADDRESS,address_postal,VI.4.1.2,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/TOWN,address_town,VI.4.1.3,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/POSTAL_CODE,address_postcode,VI.4.1.4,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/COUNTRY,address_country,VI.4.1.5,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/PHONE,address_phone,VI.4.1.7,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/E_MAIL,address_email,VI.4.1.6,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/FAX,address_fax,VI.4.1.9,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/URL,internet,VI.4.1.8,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_MEDIATION_BODY,mediation_body,VI.4.2,"[Add a party](../../operations/#add-a-party), and add 'mediationBody' to its `.roles`",F15_2014.csv
/COMPLEMENTARY_INFO/REVIEW_PROCEDURE,appeals_deadline,VI.4.3,Map to `tender.reviewDetails`,F15_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_INFO,appeals_info,VI.4.4,"[Add a party](../../operations/#add-a-party), and add 'reviewContactPoint' to its `.roles`",F15_2014.csv
/COMPLEMENTARY_INFO/DATE_DISPATCH_NOTICE,date_dispatch,VI.5,Map to `date`,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,d_just_for_wo_pub_201424,D1.1,"For each of the following, add a `Classification` object to the `tender.procurementMethodRationaleClassifications` array. Set the classification's `.scheme` to 'TED_PT_AWARD_CONTRACT_WITHOUT_CALL', and set its `.id` and `.description` as follows",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_OPEN,d_proc_open,D1.1.1,Set `.id` to 'D_PROC_OPEN' and `.description` to 'No tenders or no suitable tenders/requests to participate in response to open procedure',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_RESTRICTED,d_proc_restricted,D1.1.2,Set `.id` to 'D_PROC_RESTRICTED' and `.description` to 'No tenders or no suitable tenders/requests to participate in response to restricted procedure',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_MANUF_FOR_RESEARCH,d_manuf_for_research,D1.1.2,"Set `.id` to 'D_MANUF_FOR_RESEARCH' and `.description` to 'The products involved are manufactured purely for the purpose of research, experiment, study or development under the conditions stated in the directive'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,d_technical,D1.1.3.1,"Set `.id` to 'D_TECHNICAL' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to absence of competition for technical reasons'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ARTISTIC,d_artistic,D1.1.3.2,"Set `.id` to 'D_ARTISTIC' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to procurement aiming at the creation or acquisition of a unique work of art or artistic performance'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,d_protect_rights,D1.1.3.3,"Set `.id` to 'D_PROTECT_RIGHTS' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to protection of exclusive rights, including intellectual property rights'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXTREME_URGENCY,d_extreme_urgency_ca,D1.1.4,Set `.id` to 'D_EXTREME_URGENCY' and `.description` to 'Extreme urgency brought about by events unforeseeable for the contracting authority/entity and in accordance with the strict conditions stated in the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ADD_DELIVERIES_ORDERED,d_addit_ordered,D1.1.5,Set `.id` to 'D_ADD_DELIVERIES_ORDERED' and `.description` to 'Additional deliveries by the original supplier ordered under the strict conditions stated in the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_REPETITION_EXISTING,d_repetition_existing,D1.1.6,"Set `.id` to 'D_REPETITION_EXISTING' and `.description` to 'New works/services, constituting a repetition of existing works/services and ordered in accordance with the strict conditions stated in the directive'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_CONTRACT_AWARDED_DESIGN_CONTEST,d_service_contract,D1.1.7,Set `.id` to 'D_CONTRACT_AWARDED_DESIGN_CONTEST' and `.description` to 'Service contract to be awarded to the winner or one of winners under the rules of a design contest',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_COMMODITY_MARKET,d_commodity_market,D1.1.8,Set `.id` to 'D_COMMODITY_MARKET' and `.description` to 'Procurement of supplies quoted and purchased on a commodity market',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_WINDING_PROVIDER,d_from_winding_supplier,D1.1.9.1,Set `.id` to 'D_FROM_WINDING_PROVIDER' and `.description` to 'Purchase of supplies or services on particularly advantageous terms from a supplier which is definitively winding up its business activities',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_LIQUIDATOR_CREDITOR,d_from_receivers,D1.1.9.2,"Set `.id` to 'D_FROM_LIQUIDATOR_CREDITOR' and `.description` to 'Purchase of supplies or services on particularly advantageous terms from the liquidator in an insolvency procedure, an arrangement with creditors or a similar procedure under national laws and regulations'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_JUSTIFICATION,,D1.2,Map to `tender.procurementMethodRationale`,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,d_outside_scope,D1.2.1,Set `.id` to 'D_OUTSIDE_SCOPE' and `.description` to 'The procurement falls outside the scope of application of the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,d_explain,D1.3.1,Map to `tender.procurementMethodRationale`,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,d_just_for_wo_pub_201425,D2.1,"For each of the following, add a `Classification` object to the `tender.procurementMethodRationaleClassifications` array. Set the classification's `.scheme` to 'TED_PT_AWARD_CONTRACT_WITHOUT_CALL', and set its `.id` and `.description` as follows",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_NO_TENDERS_REQUESTS,d_no_tenders_in_response_call,D2.1.1,Set `.id` to 'D_NO_TENDERS_REQUESTS' and `.description` to 'No tenders or no suitable tenders/requests to participate in response to a procedure with prior call for competition',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PURE_RESEARCH,d_pure_research,D1.1.2,"Set `.id` to 'D_PURE_RESEARCH' and `.description` to 'The contract involved is purely for the purpose of research, experiment, study or development under the conditions stated in the directive'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,d_technical,D1.1.3.1,"Set `.id` to 'D_TECHNICAL' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to absence of competition for technical reasons'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ARTISTIC,d_artistic,D1.1.3.2,"Set `.id` to 'D_ARTISTIC' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to procurement aiming at the creation or acquisition of a unique work of art or artistic performance'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,d_protect_rights,D1.1.3.3,"Set `.id` to 'D_PROTECT_RIGHTS' and `.description` to 'The works, supplies or services can be provided only by a particular economic operator due to protection of exclusive rights, including intellectual property rights'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXTREME_URGENCY,d_extreme_urgency_ce,D1.1.4,Set `.id` to 'D_EXTREME_URGENCY' and `.description` to 'Extreme urgency brought about by events unforeseeable for the contracting authority/entity and in accordance with the strict conditions stated in the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ADD_DELIVERIES_ORDERED,d_addit_ordered,D1.1.5,Set `.id` to 'D_ADD_DELIVERIES_ORDERED' and `.description` to 'Additional deliveries by the original supplier ordered under the strict conditions stated in the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_REPETITION_EXISTING,d_repetition_existing,D1.1.6,"Set `.id` to 'D_REPETITION_EXISTING' and `.description` to 'New works/services, constituting a repetition of existing works/services and ordered in accordance with the strict conditions stated in the directive'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_CONTRACT_AWARDED_DESIGN_CONTEST,d_service_contract,D1.1.7,Set `.id` to 'D_CONTRACT_AWARDED_DESIGN_CONTEST' and `.description` to 'Service contract to be awarded to the winner or one of winners under the rules of a design contest',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_COMMODITY_MARKET,d_commodity_market,D1.1.8,Set `.id` to 'D_COMMODITY_MARKET' and `.description` to 'Procurement of supplies quoted and purchased on a commodity market',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_WINDING_PROVIDER,d_from_winding_supplier,D1.1.9.1,Set `.id` to 'D_FROM_WINDING_PROVIDER' and `.description` to 'Purchase of supplies or services on particularly advantageous terms from a supplier which is definitively winding up its business activities',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_LIQUIDATOR_CREDITOR,d_from_receivers,D1.1.9.2,"Set `.id` to 'D_FROM_LIQUIDATOR_CREDITOR' and `.description` to 'Purchase of supplies or services on particularly advantageous terms from the liquidator in an insolvency procedure, an arrangement with creditors or a similar procedure under national laws and regulations'",F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_BARGAIN_PURCHASE,d_bargain_advantage,D1.1.10,Set `.id` to 'D_BARGAIN_PURCHASE' and `.description` to 'Bargain purchase taking advantage of a particularly advantageous opportunity available for a very short time at a price considerably lower than market prices',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_JUSTIFICATION,,D1.2,Map to `tender.procurementMethodRationale`,F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,,D1.2.1,Set `.id` to 'D_OUTSIDE_SCOPE' and `.description` to 'The procurement falls outside the scope of application of the directive',F15_2014.csv
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,d_explain,D1.3,Map to `tender.procurementMethodRationale`,F15_2014.csv
