xpath,label-key,comment,guidance,index,file
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NUTS,nutscode,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/parties_details_NUTS,"Take the NUTS code in the `CODE` attribute, and map to the party's `.address.region`\n\nThere's an open issue ([#739](https://github.com/open-contracting/standard/issues/739)) about region codes. (ISSUE)",I.1.5,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,address_postcode,,Map to the party's `.address.postalCode`,I.1.6,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,address_country,,"Take the country code in the `VALUE` attribute, translate to a country name, and map to the party's `.address.countryName`\n\nThere's an open issue ([#524](https://github.com/open-contracting/standard/issues/524)) to add a `.countryCode` field to the `Address` object, to avoid translation. (ISSUE)",I.1.7,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/CONTACT_POINT,contactpoint,,Map to the party's `.contactPoint.name`,I.1.8,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,address_phone,,Map to the party's `.contactPoint.telephone`,I.1.9,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,address_email,,Map to the party's `.contactPoint.email`,I.1.10,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,address_fax,,Map to the party's `.contactPoint.faxNumber`,I.1.11,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,url_general,,Map to the party's `.details.url`,I.1.12.1,F20_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_BUYER,url_buyerprofile,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/organization_BuyerProfile,Map to the party's `.details.buyerProfile`,I.1.12.2,F20_2014.csv
/OBJECT_CONTRACT,object,,,II,F20_2014.csv
/OBJECT_CONTRACT/TITLE,title_contract,,Map to `tender.title`,II.1.1,F20_2014.csv
/OBJECT_CONTRACT/REFERENCE_NUMBER,fileref,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/release_BuyerInternalReferenceID,"If not set, let *Reference number* be equal to the `ocid` value. Map to `tender.id` (string).",II.1.1.1,F20_2014.csv
/OBJECT_CONTRACT/CPV_MAIN,,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/tender_Classification,,no index,F20_2014.csv
/OBJECT_CONTRACT/CPV_MAIN/CPV_CODE,cpv_main,,"Set `tender.classification.scheme` to 'CPV', take the CPV code in the `CODE` attribute, and map to `tender.classification.id`",II.1.2,F20_2014.csv
/OBJECT_CONTRACT/CPV_MAIN/CPV_SUPPLEMENTARY_CODE,cpv_supplem,,"For each `CODE` attribute, add a `Classification` object to the `tender.additionalClassifications` array, set its `.scheme` to 'CPVS', prefix by the *Main CPV code*, and map to its `.id`. Remove any duplicate entries from the `tender.additionalClassifications` array.",II.1.2.1,F20_2014.csv
/OBJECT_CONTRACT/TYPE_CONTRACT,type_contract,,Set `tender.mainProcurementCategory` as follows:,II.1.3,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR,description,,"Add a `Lot` object to the `tender.lots` array, and add an `Item` object to the `tender.items` array.",II.2,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/TITLE,title_contract,,Map to the lot's `.title`,II.2.1,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/LOT_NO,lot_number,,"If not set, let *Lot No* be '1'. Map to the lot's `.id` (string), map to the item's `.id` (string), and map to the item's `.relatedLot` (string).",II.2.1.1,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/CPV_ADDITIONAL,cpv_additional,,,II.2.2,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/CPV_ADDITIONAL/CPV_CODE,cpv_main,,"For each `CODE` attribute, add a `Classification` object to the item's `.additionalClassifications` array, set its `.scheme` to 'CPV', and map to its `.id`. Remove any duplicate entries from the item's `.additionalClassifications` array.\n\n**F12, F13**: Instead, for each `CODE` attribute, add a `Classification` object to the `tender.additionalClassifications` array, set its `.scheme` to 'CPV', and map to its `.id`. Remove any duplicate entries from the `tender.additionalClassifications` array.",II.2.2.1,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/CPV_ADDITIONAL/CPV_SUPPLEMENTARY_CODE,cpv_supplem,,"For each `CODE` attribute, add a `Classification` object to the item's `.additionalClassifications` array, set its `.scheme` to 'CPVS', prefix by the *Main CPV code*, and map to its `.id`. Remove any duplicate entries from the item's `.additionalClassifications` array.\n\n**F12, F13**: Instead, for each `CODE` attribute, add a `Classification` object to the `tender.additionalClassifications` array, set its `.scheme` to 'CPVS', prefix by the *Main CPV code*, and map to its `.id`. Remove any duplicate entries from the `tender.additionalClassifications` array.",II.2.2.2,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NUTS,nutscode,,"For each `NUTS` element, take the NUTS code in its `CODE` attribute, add an `Address` object to the item's `.deliveryAddresses` array, and map to its `.region`.\n\nThere's an open issue ([#739](https://github.com/open-contracting/standard/issues/739)) about region codes. (ISSUE)",II.2.3.1,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/MAIN_SITE,mainsiteplace_works_delivery,,Map to the item's `.deliveryLocation.description`,II.2.3.2,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/SHORT_DESCR,mod_descr_at_conclusion,,"Map to the lot's `.description`\n\n**F12, F13**: Instead, map to `tender.description`",II.2.4,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DURATION,duration_contr_framew_dps_concess,,,II.2.7,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DATE_START,starting,,Map to the lot's `.contractPeriod.startDate`,II.2.7.2,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DATE_END,end,,Map to the lot's `.contractPeriod.endDate`,II.2.7.3,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/JUSTIFICATION,framework_just_four,,Map to `tender.techniques.frameworkAgreement.periodRationale`,,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/EU_PROGR_RELATED,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_isEUFunded https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_EUFunded,"* Get the `Organization` object whose `.name` is 'European Union'. If none exists yet:\n  * [Add a party](../../operations/#add-a-party)\n  * Set its `.name` to 'European Union'\n* Add 'funder' to its `.roles`\n\n* Get the `Finance` object whose `.description` is the *Identification of the project*. If none exists yet:\n  * Add a `Finance` object to the `planning.budget.finance` array\n  * Map the *Identification of the project* to its `.description`\n  * Set its `.id` incrementally\n  * Set its `.financingParty.name` to 'European Union'\n  * Set its `.financingParty.id` to the party's `.id`\n* Add the lot's `.id` to the Finance object's `.relatedLots` (**F12, F13**: Instead, do nothing)\n\nIn [future forms](https://github.com/eForms/eForms/issues/181#issuecomment-439861320), this field will be de-emphasized.",II.2.13.1,F20_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NO_EU_PROGR_RELATED,_no,,"Discard. If there's no party with the role 'funder' and the name 'European Union', then the procurement isn't related to a project and/or programme financed by European Union funds.",no index,F20_2014.csv
/PROCEDURE,procedure,,,IV,F20_2014.csv
/PROCEDURE/NOTICE_NUMBER_OJ,number_oj,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/release_relatedNotice,"Discard. The *contract award notice concerning this contract* is the OCDS release with the same `ocid` as this release, with 'award' in its `tag`, and with the nearest earlier `date` to this release.",IV.2.1,F20_2014.csv
/AWARD_CONTRACT,award_of_contract_concess,,Add an `Award` object to the `awards` array,V,F20_2014.csv
/AWARD_CONTRACT/CONTRACT_NO,contract_number,,Map to the award's `.id`\n\nThis assumes the contract award notice set `/AWARD_CONTRACT/CONTRACT_NO` and that the *Contract No* is unique within the contracting process. (WARNING #93),no index,F20_2014.csv
/AWARD_CONTRACT/LOT_NO,lot_number,,"If not set, let *Lot No* be '1'. Add to the award's `.relatedLots` (string).",no index,F20_2014.csv
/AWARD_CONTRACT/TITLE,title_contract,,Map to the award's `.title`,no index,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT,award_of_contract_concess,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/contract_statusDetails,"Set the award's `.status` to 'active'\n\nAdd a `Contract` object to the `contracts` array, set its `.id` and `.awardID` to the award's `.id`, set its `.title` to the award's `.title`, and set its `.status` to 'active'.",V.2,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/DATE_CONCLUSION_CONTRACT,date_award_contract_concess,,Map to the contract's `.dateSigned`,V.2.1,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS,,This element contains elements from V.2.2 and V.2.3.,,V.2.2,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/AWARDED_TO_GROUP,_yes,,"Discard. If there are multiple suppliers, then the contract has been awarded to a group of economic operators.",V.2.2.6,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/NO_AWARDED_TO_GROUP,_no,,"Discard. If there is one supplier, then the contract hasn't been awarded to a group of economic operators.",no index,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR,,"Contains ADDRESS_CONTRACTOR, SME, NO_SME.",,no index,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR,awarded_to_contract_concess,,"[Add a party](../../operations/#add-a-party), and add 'supplier' to its `.roles`\n\nAdd an `OrganizationReference` object to the award's `.suppliers` array, set its `.id` to the party's `.id`, and set its `.name` to the party's [`.name`](#/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME)",V.2.3,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/OFFICIALNAME,name_official,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,V.2.3.2,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/NATIONALID,national_id,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NATIONALID,V.2.3.3,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/ADDRESS,address_postal,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,V.2.3.4,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/TOWN,address_town,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,V.2.3.5,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/POSTAL_CODE,address_postcode,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,V.2.3.7,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/COUNTRY,address_country,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,V.2.3.8,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/PHONE,address_phone,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,V.2.3.10,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/E_MAIL,address_email,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,V.2.3.9,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/FAX,address_fax,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,V.2.3.12,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/NUTS,nutscode,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NUTS,V.2.3.6,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR/URL,internet,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,V.2.3.11,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/SME,_yes,,Set the party's `.details.scale` to 'sme',V.2.3.13,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/NO_SME,_no,,Set the party's `.details.scale` to 'large',no index,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES,value_contract_concession_info,,,V.2.4,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_TOTAL,value_total,,"Discard. The *information on value of the contract/lot/concession (at the time of conclusion of the contract)* is available in the OCDS release with the same `ocid` as this release, with 'award' in its `tag`, and with the nearest earlier `date` to this release.",V.2.4.3,F20_2014.csv
/AWARD_CONTRACT/AWARDED_CONTRACT/VALUES/VAL_TOTAL/@CURRENCY,currency,,Discard as above,V.2.4.6,F20_2014.csv
/COMPLEMENTARY_INFO,info_complement,,,VI,F20_2014.csv
/COMPLEMENTARY_INFO/INFO_ADD,info_additional,,Map to the release's `description`,VI.3,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY,appeals_body,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'reviewBody' to its `.roles`",VI.4.1,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/OFFICIALNAME,name_official,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,VI.4.1.1,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/ADDRESS,address_postal,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,VI.4.1.2,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/TOWN,address_town,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,VI.4.1.3,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/POSTAL_CODE,address_postcode,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,VI.4.1.4,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/COUNTRY,address_country,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,VI.4.1.5,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/PHONE,address_phone,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,VI.4.1.7,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/E_MAIL,address_email,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,VI.4.1.6,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/FAX,address_fax,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,VI.4.1.9,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/URL,internet,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,VI.4.1.8,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_MEDIATION_BODY,mediation_body,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'mediationBody' to its `.roles`",VI.4.2,F20_2014.csv
/COMPLEMENTARY_INFO/REVIEW_PROCEDURE,appeals_deadline,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,Map to `tender.reviewDetails`,VI.4.3,F20_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_INFO,appeals_info,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'reviewContactPoint' to its `.roles`",VI.4.4,F20_2014.csv
/COMPLEMENTARY_INFO/DATE_DISPATCH_NOTICE,date_dispatch,,Map to `date`,VI.5,F20_2014.csv
/MODIFICATIONS_CONTRACT,mod_to_contract,,,VII,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT,mod_descr_after,,"Copy the `Item` object in `tender.items` to `.items` on the `Contract` object in `contracts`, and delete the contract's item's `.classification` and `.additionalClassifications`.",VII.1,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_MAIN,,,,VII.1.1,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_MAIN/CPV_CODE,cpv_main,,"Set the item's `.classification.scheme` to 'CPV', take the CPV code in the `CODE` attribute, and map to the item's `.classification.id`",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_MAIN/CPV_SUPPLEMENTARY_CODE,cpv_supplem,,"For each `CODE` attribute, add a `Classification` object to the item's `.additionalClassifications` array, set its `.scheme` to 'CPVS', prefix by the *Main CPV code*, and map to its `.id`",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_ADDITIONAL,cpv_additional,,,VII.1.2,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_ADDITIONAL/CPV_CODE,cpv_main,,"For each `CODE` attribute, add a `Classification` object to the item's `.additionalClassifications` array, set its `.scheme` to 'CPV', and map to its `.id`.",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CPV_ADDITIONAL/CPV_SUPPLEMENTARY_CODE,cpv_supplem,,"For each `CODE` attribute, add a `Classification` object to the item's `.additionalClassifications` array, set its `.scheme` to 'CPVS', prefix by the *Main CPV code*, and map to its `.id`.",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/NUTS,nutscode,,"For each `NUTS` element, take the NUTS code in its `CODE` attribute, add an `Address` object to the item's `.deliveryAddresses` array, and map to its `.region`.\n\nThere's an open issue ([#739](https://github.com/open-contracting/standard/issues/739)) about region codes. (ISSUE)",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/MAIN_SITE,mainsiteplace_works_delivery,,Map to the item's `.deliveryLocation.description`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/SHORT_DESCR,descr_procurement,,"Map to the lot's `.description`\n\n**F12, F13**: Instead, map to `tender.description`\n\n If present, this takes precedence over the [Description of the procurement at the time of conclusion of the contract](#/OBJECT_CONTRACT/OBJECT_DESCR/SHORT_DESCR).",VII.1.4,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/DURATION,duration_contr_framew_dps_concess,,,VII.1.5,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/DATE_START,starting,,Map to the contract's `.period.startDate`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/DATE_END,end,,Map to the contract's `.period.endDate`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/JUSTIFICATION,framework_just_four,,Map to the contract's `.periodRationale`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/VALUES,value_contract_concession_info,,,VII.1.6,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/VALUES/VAL_TOTAL,value_total_final_contract_concess,,Map to the contract's `.value.amount`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/VALUES/VAL_TOTAL/@CURRENCY,currency,,Map to the contract's `.value.currency`,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS,,,,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/AWARDED_TO_GROUP,_yes,,"Discard. If there are multiple suppliers, then the contract has been awarded to a group of economic operators.",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/NO_AWARDED_TO_GROUP,_no,,"Discard. If there is one supplier, then the contract hasn't been awarded to a group of economic operators.",no index,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/CONTRACTOR,,"Contains ADDRESS_CONTRACTOR, SME, NO_SME.",,VII.1.7,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/CONTRACTOR/ADDRESS_CONTRACTOR,awarded_to_contract_concess,,"[Add a party](../../operations/#add-a-party), and add 'supplier' to its `.roles`\n\nAdd an `OrganizationReference` object to the award's `.suppliers` array, set its `.id` to the party's `.id`, and set its `.name` to the party's `.name`.\n\nThere's an open issue ([#232](https://github.com/open-contracting/standard/issues/232)) relevant to removing previous entries from the `parties` and `.suppliers` arrays. (ISSUE)",,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/CONTRACTOR/SME,_yes,,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/SME,,F20_2014.csv
/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/CONTRACTORS/CONTRACTOR/NO_SME,_no,,/AWARD_CONTRACT/AWARDED_CONTRACT/CONTRACTORS/CONTRACTOR/NO_SME,no index,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS,mod_info,,"Add an `Amendment` object to the contract's `.amendments` array, and set its `.id` (string). The `.id` can be any value guaranteed to be globally unique. For example, it can be set to a [version 4 UUID](https://en.wikipedia.org/wiki/Universally_unique_identifier), or it can be assigned sequentially across all F14/F20 notices for this procedure (the first notice sets it to '1', the second to '2', etc.).",VII.2,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/SHORT_DESCR,mod_nature,,Map to the amendment's `.description`,VII.2.1.1,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/ADDITIONAL_NEED,mod_need_for_additional,,"Prefix by the [translation](../../operations/#get-a-translation) of ""Need for additional works, services or supplies by the original contractor/concessionaire: "", and map to the amendment's `.rationale`",VII.2.2.1,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/UNFORESEEN_CIRCUMSTANCE,mod_need_by_circums,,"Prefix by the [translation](../../operations/#get-a-translation) of ""Need for modification brought about by circumstances which a diligent contracting authority/entity could not foresee: "", and map to the amendment's `.rationale`",VII.2.2.4,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/VALUES,mod_price_increase,,,VII.2.3,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/VALUES/VAL_TOTAL_BEFORE,value_excl_vat,,"Discard. The *updated total contract value before the modifications* is available in the OCDS release with the same `ocid` as this release, with 'contract' or 'contractUpdate' in its `tag`, and with the nearest earlier `date` to this release.",VII.2.3.1,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/VALUES/VAL_TOTAL_BEFORE/@CURRENCY,currency,,Discard as above,VII.2.3.2,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/VALUES/VAL_TOTAL_AFTER,value_excl_vat,,"Map to the contract's `.value.amount`. If present, this takes precedence over the [total value of the contract/lot/concession](#/MODIFICATIONS_CONTRACT/DESCRIPTION_PROCUREMENT/VALUES/VAL_TOTAL).",VII.2.3.3,F20_2014.csv
/MODIFICATIONS_CONTRACT/INFO_MODIFICATIONS/VALUES/VAL_TOTAL_AFTER/@CURRENCY,currency,,Map to the contract's `.value.currency`,VII.2.3.4,F20_2014.csv
/@LG,,,"Lowercase, and map to `language`",no index,F21_2014.csv
/@CATEGORY,,,Discard. TED translates at form-level. OCDS translates at field-level.,no index,F21_2014.csv
/LEGAL_BASIS,,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_LegalBasis,"Set `tender.legalBasis.scheme` to ['CELEX'](https://eur-lex.europa.eu/content/help/faq/intro.html#help8), and map to `tender.legalBasis.id`",no index,F21_2014.csv
/LEGAL_BASIS_OTHER,,,"Set `tender.legalBasis.scheme` to 'CELEX', and map to `tender.legalBasis.id`",no index,F21_2014.csv
/NOTICE,,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/release_PurposeOfNotice,,no index,F21_2014.csv
/CONTRACTING_BODY,ca,,,I,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY,name_address_contact,,"[Add a party](../../operations/#add-a-party), and add 'buyer' to its `.roles`\n\nSet `buyer.id` to its `.id`, and set `buyer.name` to its [`.name`](#/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME)",I.1,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,name_official,,Map to the party's `.name` and `.identifier.legalName`,I.1.1,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NATIONALID,national_id,,"Map to the party's `.identifier.id`, and [set `.identifier.scheme`](https://standard.open-contracting.org/1.1/en/schema/identifiers/#organization-ids)",I.1.2,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,address_postal,,Map to the party's `.address.streetAddress`,I.1.3,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,address_town,,Map to the party's `.address.locality`,I.1.4,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/NUTS,nutscode,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/parties_details_NUTS,"Take the NUTS code in the `CODE` attribute, and map to the party's `.address.region`\n\nThere's an open issue ([#739](https://github.com/open-contracting/standard/issues/739)) about region codes. (ISSUE)",I.1.5,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,address_postcode,,Map to the party's `.address.postalCode`,I.1.6,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,address_country,,"Take the country code in the `VALUE` attribute, translate to a country name, and map to the party's `.address.countryName`\n\nThere's an open issue ([#524](https://github.com/open-contracting/standard/issues/524)) to add a `.countryCode` field to the `Address` object, to avoid translation. (ISSUE)",I.1.7,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/CONTACT_POINT,contactpoint,,Map to the party's `.contactPoint.name`,I.1.8,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,address_phone,,Map to the party's `.contactPoint.telephone`,I.1.9,F21_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,address_email,,Map to the party's `.contactPoint.email`,I.1.10,F21_2014.csv
